title	doi	pagerank
Clinical Characteristics of COVID-19 After Gynecologic Oncology Surgery in Three Women: A Retrospective Review of Medical Records	10.1634/theoncologist.2020-0157	6.21E-05
Chikungunya Virus and Zika Virus Expansion: An Imitation of Dengue Virus	10.1007/978-3-319-50890-0_6	6.21E-05
Understanding Economic and Health Factors Impacting the Spread of COVID-19 Disease	10.1101/2020.04.10.20058222	6.21E-05
''Determining Host Factors Contributing to Disease Severity in a Family Cluster of 29 Hospitalized SARS-CoV-2 Patients: Could Genetic Factors Be Relevant in the Clinical Course of COVID-19?'' Determining Host Factors Contributing to Disease Severity in a Family Cluster of 29 Hospitalized SARS-CoV-2 Patients: Could Genetic Factors Be Relevant in the Clinical Course of COVID-19?	10.1002/jmv.26106	6.21E-05
ScienceDirect Le nouveau Coronavirus Covid-19 : quels risques ophtalmiques ?	10.1016/j.jfo.2020.02.001	6.21E-05
"Pertussis: The Identify, Isolate, Inform Tool Applied to a Re-emerging Respiratory Illness"	10.5811/westjem.2018.11.40023	6.21E-05
Mathematical Model with Social Distancing Parameter for Early Estimation of COVID-19 Spread	10.1101/2020.04.30.20086611	6.21E-05
A qualitative enquiry into strategic and operational responses to Covid-19 challenges in South Asia	10.1002/pa.2195	6.21E-05
Estimating Preventable COVID19 Infections Related to Elective Outpatient Surgery in Washington State: A Quantitative Model	10.1101/2020.03.18.20037952	6.21E-05
Funding: China Mega-Project on Infectious Disease Prevention; U.S. National Institutes of Health and National Science Foundation	10.1016/j.lanwpc.2020.100020	6.21E-05
Influenza in long-term care facilities	10.1111/irv.12464	6.21E-05
Correlation between weather and COVID-19 pandemic in India: An empirical investigation	10.1002/pa.2222	6.21E-05
Association Between ABO Blood Group System and COVID-19 Susceptibility in Wuhan	10.3389/fcimb.2020.00404	6.21E-05
COVID-19 Epidemic Forecast in Different States of India using SIR Model	10.1101/2020.05.14.20101725	6.21E-05
Immune modulation in COVID-19: Strategic considerations for personalized therapeutic intervention	10.1093/cid/ciaa904	6.21E-05
Estimates of regional infectivity of COVID-19 in the United Kingdom following imposition of social distancing measures	10.1101/2020.04.13.20062760	6.21E-05
Ocular Manifestations of Emerging Flaviviruses and the Blood-Retinal Barrier	10.3390/v10100530	6.21E-05
The Impact of Emerging Infectious Diseases on Chinese Blood Safety ☆	10.1016/j.tmrv.2016.10.002	6.21E-05
Collaborated effort against SARS-CoV-2 outbreak in China	10.1002/ctm2.7	6.21E-05
Mobility Reduction and Covid-19 Transmission Rates 1	10.1101/2020.05.06.20093039	6.21E-05
"Journal Pre-proof Potential transmission of SARS-CoV-2 on a flight from Singapore to Hanghzou, China: An epidemiological investigation Potential transmission of SARS-CoV-2 on a flight from Singapore to Hanghzou, China: an epidemiological investigation"	10.1016/j.tmaid.2020.101816	6.21E-05
Journal Pre-proof Elective Cardiac Surgery during the COVID-19 Pandemic: Proceed or Postpone? Elective Cardiac Surgery during the COVID-19 Pandemic: Proceed or Postpone?	10.1016/j.bpa.2020.07.005	6.21E-05
Journal Pre-proof Managing Patients with Multiple Myeloma during the COVID-19 Pandemic: Recommendations from an Expert Panel -ABHH Monoclonal Gammopathies Committe Managing Patients with Multiple Myeloma during the COVID-19 Pandemic: Recommendations from an Expert Panel -ABHH Monoclonal Gammopathies Committe Managing Patients with Multiple Myeloma during the COVID-19 Pandemic: recommendations from an Expert Panel -ABHH Monoclonal Gammopathies Committe	10.1016/j.htct.2020.05.001	6.21E-05
Global Analysis of an SEIRS Model for COVID-19 Capturing Saturated Incidence with Treatment Response	10.1101/2020.05.15.20103630	6.21E-05
"Human Coronavirus Infections-Severe Acute Respiratory Syndrome (SARS), Middle East Respiratory Syndrome (MERS), and SARS-CoV-2"	10.1016/b978-0-12-801238-3.11634-4	6.21E-05
Travel Medicine and Infectious Disease xxx (xxxx) xxxx	10.1016/j.tmaid.2020.101620	6.21E-05
nan	10.1097/mpg.0000000000002750	6.21E-05
nan	10.1016/j.jinf.2020.03.053	6.21E-05
Strict Physical Distancing May Be More Efficient: A Mathematical Argument for Making Lockdowns Count	10.1101/2020.05.19.20107045	6.21E-05
Mathematical analysis of swine influenza epidemic model with optimal control	10.1007/s13160-016-0210-3	6.21E-05
"A mathematical study on the spread of COVID-19 considering social distancing and rapid assessment : The case of Jakarta, Indonesia Journal Pre-proof A mathematical study on the spread of COVID-19 considering social distancing and rapid assessment : The case of Jakarta, Indonesia"	10.1016/j.chaos.2020.110042	6.21E-05
"Devilishly radical NETwork in COVID-19: oxidative stress, neutrophil extracellular traps (NETs), and T cell suppression"	10.1016/j.jbior.2020.100741	6.21E-05
Num 2	10.34172/ijoem.2020.1979	6.21E-05
ESTIMATING THE FINAL EPIDEMIC SIZE FOR COVID-19 OUTBREAK USING IMPROVED EPIDEMIOLOGICAL MODELS	10.1101/2020.04.12.20061002	6.21E-05
World Health Organization (WHO)	10.4103/ija.ija_272_20	6.21E-05
Journal Pre-proof Review of Chest CT Manifestations of COVID-19 Infection Institution	10.1016/j.ejro.2020.100239	6.21E-05
Moving-average based index to timely evaluate the current epidemic situation after COVID-19 outbreak	10.1101/2020.03.24.20027730	6.21E-05
Analysis of CDC social control measures using an agent-based simulation of an influenza epidemic in a city	10.1186/1471-2334-11-199	6.21E-05
Journal Pre-proof Treatment of Severe Pneumonia due to COVID-19 with Peginterferon alfa 2a Title Page Running Title: Treatment of Severe Pneumonia due to COVID-19 with Peginterferon alfa 2a	10.1016/j.idcr.2020.e00837	6.21E-05
viruses Of Mice and Men: The Coronavirus MHV and Mouse Models as a Translational Approach to Understand SARS-CoV-2	10.3390/v12080880	6.21E-05
Outbreak of Human Metapneumovirus in a Nursing Home: A Clinical Perspective	10.1016/j.jamda.2019.03.015	6.21E-05
nan	10.1016/j.cireng.2020.05.009	6.21E-05
Clinical outcomes of hemodialysis patients infected with severe acute respiratory syndrome coronavirus 2 and impact of proactive chest computed tomography scans	10.1093/ckj/sfaa086	6.21E-05
"Clinical Characteristics of 20,662 Patients with COVID-19 in mainland China: A Systemic Review and Meta-analysis"	10.1101/2020.04.18.20070565	6.21E-05
Journal Pre-proof Data-Driven Dynamic Clustering Framework for Mitigating the Adverse Economic Impact of Covid-19 Lockdown Practices Data-Driven Dynamic Clustering Framework for Mitigating the Adverse Economic Impact of Covid-19 Lockdown Practices	10.1016/j.scs.2020.102372	6.21E-05
nan	10.1136/medethics-2020-106336	6.21E-05
Title: Coronavirus disease (COVID-19): An updated review based on current knowledge and existing literature for dermatologists Running title: An Updated Review on COVID-19	10.1111/dth.13677	6.21E-05
Immunology and Infection 4 Allina Health System	10.1016/j.jmii.2020.07.009	6.21E-05
The Psychological Impact of COVID-19 on Chinese Individuals Brief Communication	10.3349/ymj.2020.61.5.438	6.21E-05
"Clinical characteristics and laboratory results of pregnant women with COVID-19 in Wuhan, China"	10.1002/ijgo.13265	6.21E-05
Predicted Effects of Stopping COVID-19 Lockdown on Italian Hospital Demand	10.1017/dmp.2020.157	6.21E-05
"Supplementary Material for ""Survival-Convolution Models for Predicting COVID-19 Cases and Assessing Effects of Mitigation Strategies"" Model Estimation and Inference"	10.1101/2020.04.16.20067306	6.08E-05
To Do or Not to Do?-A Review of Cancer Surgery Triage Guidelines in COVID-19 Pandemic	10.1007/s13193-020-01086-7	6.08E-05
Continuing surgical care in cancer patients during the nationwide lockdown in the COVID-19 pandemic-Perioperative outcomes from a tertiary care cancer center in India	10.1002/jso.26134	6.08E-05
What we know so far about Coronavirus Disease 2019 in children: A meta-analysis of 551 laboratory-confirmed cases	10.1002/ppul.24869	6.08E-05
Journal Pre-proof A SARS-CoV-2 familial cluster infection reveals asymptomatic transmission to children	10.1016/j.jiph.2020.05.018	6.05E-05
nan	10.18632/aging.103255	6.02E-05
Epidemiology and Infection	10.1017/s0950268820001338	5.92E-05
Dentistry during the COVID-19 Epidemic: An Italian Workflow for the Management of Dental Practice	10.3390/ijerph17093325	5.92E-05
Correspondence to	10.7189/jogh.10.011002	5.87E-05
"Spatial Statistics and Influencing Factors of the COVID-19 Epidemic at Both Prefecture and County Levels in Hubei Province, China"	10.3390/ijerph17113903	5.85E-05
Impact of healthcare worker shift scheduling on workforce preservation during the COVID-19 pandemic	10.1101/2020.04.15.20061168	5.81E-05
"Journal Pre-proof COVID-19 outbreak in Iraqi Kurdistan: The first report characterizing epidemiological, clinical, laboratory, and radiological findings of the disease"	10.1016/j.dsx.2020.04.047	5.80E-05
Control Strategies to Curtail Transmission of COVID-19	10.1101/2020.04.04.20053173	5.74E-05
"Significantly longer Covid-19 incubation times for the elderly, from a case study of 136 patients throughout China"	10.1101/2020.04.14.20065896	5.69E-05
"Clinical Medicine Estimating the Risk of COVID-19 Death during the Course of the Outbreak in Korea, February-May 2020"	10.3390/jcm9061641	5.69E-05
Effects of latency and age structure on the dynamics and containment of COVID-19	10.1101/2020.04.25.20079848	5.62E-05
Examining the incubation period distributions of COVID-19 on Chinese patients with different travel histories.	10.3855/jidc.12718	5.59E-05
Temporal Dynamics of COVID-19 Outbreak and Future Projections: A Data-Driven Approach	10.1007/s41403-020-00112-y	5.59E-05
"The epidemiologic and clinical features of suspected and confirmed cases of imported 2019 novel coronavirus pneumonia in north Shanghai, China."	10.21037/atm-20-2119	5.59E-05
The First Wave of COVID-19 in Israel -Initial Analysis of Publicly Available Data	10.1101/2020.05.05.20091645	5.59E-05
Biorisk assessment for infrastructure & biosafety requirements for the laboratories providing coronavirus SARS-CoV-2/(COVID-19) diagnosis	10.4103/ijmr.ijmr_763_20	5.59E-05
Molecular mechanisms and epidemiology of COVID-19 from an allergist's perspective	10.1016/j.jaci.2020.05.033	5.59E-05
Nonlinear dynamic analysis of an epidemiological model for COVID-19 including public behavior and government action	10.1007/s11071-020-05815-z	5.59E-05
Estimating the reproductive number R0 of SARS-CoV-2 in the United States and eight European countries and implications for vaccination	10.1101/2020.07.31.20166298	5.59E-05
Reconstructing and forecasting the COVID- 19 epidemic in the United States using a 5- parameter logistic growth model	10.1186/s41256-020-00152-5	5.59E-05
The estimations of the COVID-19 incubation period: a systematic review of the literature	10.1101/2020.05.20.20108340	5.59E-05
Novel Corona virus Disease infection in Tunisia: Mathematical model and the impact of the quarantine strategy Journal Pre-proof Novel Corona virus Disease infection in Tunisia: Mathematical model and the impact of the quarantine strategy Novel Corona virus Disease infection in Tunisia: Mathematical model and the impact of the quarantine strategy	10.1016/j.chaos.2020.109969	5.59E-05
nan	10.7759/cureus.8342	5.59E-05
"COVID-19: Risk groups, mechanistic insights and challenges"	10.1111/ijcp.13512	5.59E-05
Modeling the Epidemic Dynamics and Control of COVID-19 Outbreak in China	10.1101/2020.02.27.20028639	5.59E-05
Characteristics of YouTube Videos in Spanish on How to Prevent COVID-19	10.3390/ijerph17134671	5.59E-05
Middle East Respiratory Syndrome Coronavirus: What Do We Know?	10.1016/j.nurpra.2014.09.019	5.59E-05
Increasing the Signal-to-Noise Ratio: COVID-19 Clinical Synopsis for Outpatient Providers	10.1177/2150132720922957	5.59E-05
Impact of coronavirus pandemic in appointments and anxiety/concerns of patients regarding orthodontic treatment Running head: COVID-19 pandemic x orthodontic treatment	10.1111/ocr.12395	5.59E-05
Journal Pre-proofs Molecular diagnostic technologies for COVID-19: Limitations and challenges Molecular diagnostic technologies for COVID-19: Limitations and challenges	10.1016/j.jare.2020.08.002	5.59E-05
Performance characteristics of the ID NOW COVID-19 assay: A regional health care system experience	10.1101/2020.06.03.20116327	5.59E-05
COVID-19: A Revelation -A reply to Ian Mitroff	10.1016/j.techfore.2020.120072	5.59E-05
Journal Pre-proof Lung ultrasound in the diagnosis of COVID-19 infection -A case series and review of the literature Lung ultrasound in the diagnosis of COVID-19 infection -a case series and review of the literature	10.1016/j.advms.2020.06.005	5.59E-05
Prediction of the virus incubation period for COVID-19 and future outbreaks	10.1101/2020.05.19.104513	5.59E-05
COVID-19 in recent kidney transplant recipients	10.1111/ajt.16120	5.59E-05
"Population movement, city closure in Wuhan and geographical expansion of the"	10.1093/cid/ciaa422	5.59E-05
Potential for Introduction of Bat-Borne Zoonotic Viruses into the EU: A Review	10.3390/v6052084	5.59E-05
Knowledge and Information Sources About COVID-19 Among University Students in Jordan: A Cross-Sectional Study	10.3389/fpubh.2020.00254	5.59E-05
nan	10.7759/cureus.8136	5.59E-05
"Communicable Diseases and Emerging Pathogens: The Past, Present, and Future of High-Level Containment Care"	10.1007/978-3-319-77032-1_1	5.59E-05
"Enhanced Nanoparticle Uptake into Virus Infected Cells : Could Nanoparticles be useful School of Life Sciences , Faculty of Medicine & Health Sciences , Queens Medical Centre"	10.1016/j.ejps.2020.105465	5.59E-05
The role of the hotel industry in the response to emerging epidemics: a case study of SARS in 2003 and H1N1 swine flu in 2009 in Hong Kong	10.1186/s12992-018-0438-6	5.59E-05
Journal Pre-proof Comprehensive Identification and Isolation Policies Have Effectively Suppressed the Spread of COVID-19 Comprehensive Identification and Isolation Policies Have Effectively Suppressed the Spread of COVID-19	10.1016/j.chaos.2020.110041	5.59E-05
A scenario modeling pipeline for COVID-19 emergency planning	10.1101/2020.06.11.20127894	5.59E-05
Deliberate release: Plague -A review	10.1016/j.jobb.2020.02.001	5.59E-05
The history of the plague and the research on the causative agent Yersinia pestis	10.1078/1438-4639-00259	5.59E-05
0123456789) 1 3 Journal of Community Health	10.1007/s10900-020-00881-1	5.59E-05
A new COVID-19 Patients Detection Strategy (CPDS) based on hybrid feature selection and enhanced KNN classifier	10.1016/j.knosys.2020.106270	5.59E-05
"Short-Term Effects of Ambient Ozone, PM 2.5, and Meteorological Factors on COVID-19 Confirmed Cases and Deaths in Queens, New York"	10.3390/ijerph17114047	5.59E-05
